file,species,onset,offset
20170902-070001_01_ch.wav,Hylobates_agilis,803.328,804.624
20170902-070001_01_ch.wav,Hylobates_agilis,824.576,826.032
20170902-070001_01_ch.wav,Hylobates_agilis,826.512,826.736
20170902-070001_01_ch.wav,Hylobates_agilis,835.072,835.888
20170902-070001_01_ch.wav,Hylobates_agilis,840.416,840.56
20170902-070001_01_ch.wav,Hylobates_agilis,844.064,844.832
20170902-070001_01_ch.wav,Hylobates_agilis,846.144,847.232
20170902-070001_01_ch.wav,Hylobates_agilis,847.888,848.544
20170902-070001_01_ch.wav,Hylobates_agilis,850.096,850.432
20170902-070001_01_ch.wav,Hylobates_agilis,852.08,852.368
20170902-070001_01_ch.wav,Hylobates_agilis,864.64,865.056
20170902-070001_01_ch.wav,Hylobates_agilis,892.768,893.216
20170902-070001_01_ch.wav,Hylobates_agilis,899.424,899.6
20170902-070001_01_ch.wav,Hylobates_agilis,899.872,900.224
20170902-070001_01_ch.wav,Hylobates_agilis,902.912,903.536
20170902-070001_01_ch.wav,Hylobates_agilis,904.176,904.432
20170902-070001_01_ch.wav,Hylobates_agilis,905.232,905.856
20170902-070001_01_ch.wav,Hylobates_agilis,906.336,906.448
20170902-070001_01_ch.wav,Hylobates_agilis,912.352,912.784
20170902-070001_01_ch.wav,Hylobates_agilis,918.768,919.232
20170902-070001_01_ch.wav,Hylobates_agilis,924.064,924.544
20170902-070001_01_ch.wav,Hylobates_agilis,924.768,925.216
20170902-070001_01_ch.wav,Hylobates_agilis,959.872,961.456
20170902-070001_01_ch.wav,Hylobates_agilis,961.664,962.512
20170902-070001_01_ch.wav,Hylobates_agilis,963.072,963.904
20170902-070001_01_ch.wav,Hylobates_agilis,965.616,966.736
20170902-070001_01_ch.wav,Hylobates_agilis,967.936,968.688
20170902-070001_01_ch.wav,Hylobates_agilis,973.632,974.56
20170902-070001_01_ch.wav,Hylobates_agilis,975.296,975.552
20170902-070001_01_ch.wav,Hylobates_agilis,977.408,977.808
20170902-070001_01_ch.wav,Hylobates_agilis,979.008,979.856
20170902-070001_01_ch.wav,Hylobates_agilis,1011.456,1013.36
20170902-070001_01_ch.wav,Hylobates_agilis,1014.64,1015.024
20170902-070001_01_ch.wav,Hylobates_agilis,1016.064,1016.8
20170902-070001_01_ch.wav,Hylobates_agilis,1032.992,1033.552
20170902-070001_01_ch.wav,Hylobates_agilis,1093.92,1096.336
20170902-070001_01_ch.wav,Hylobates_agilis,1097.472,1097.936
20170902-070001_01_ch.wav,Hylobates_agilis,1101.008,1104.112
20170902-070001_01_ch.wav,Hylobates_agilis,1109.664,1110.432
20170902-070001_01_ch.wav,Hylobates_agilis,1119.136,1120.144
20170902-070001_01_ch.wav,Hylobates_agilis,1134.8,1134.912
20170902-070001_01_ch.wav,Hylobates_agilis,1190.336,1190.88
20170902-070001_01_ch.wav,Hylobates_agilis,1191.088,1191.712
20170902-070001_01_ch.wav,Hylobates_agilis,1192.288,1194.16
20170902-070001_01_ch.wav,Hylobates_agilis,1208.56,1209.696
20170902-070001_01_ch.wav,Hylobates_agilis,1213.52,1215.264
20170902-070001_01_ch.wav,Hylobates_agilis,1218.176,1218.896
20170902-070001_01_ch.wav,Hylobates_agilis,1229.248,1231.008
20170902-070001_01_ch.wav,Hylobates_agilis,1234.016,1235.136
20170902-070001_01_ch.wav,Hylobates_agilis,1235.904,1236.016
20170902-070001_01_ch.wav,Hylobates_agilis,1236.8,1237.536
20170902-070001_01_ch.wav,Hylobates_agilis,1243.52,1245.744
20170902-070001_01_ch.wav,Hylobates_agilis,1257.088,1257.664
20170902-070001_01_ch.wav,Hylobates_agilis,1285.568,1285.872
20170902-070001_01_ch.wav,Hylobates_agilis,1286.448,1287.952
20170902-070001_01_ch.wav,Hylobates_agilis,1292.08,1292.56
20170902-070001_01_ch.wav,Hylobates_agilis,1295.088,1295.872
20170902-070001_01_ch.wav,Hylobates_agilis,1319.424,1319.856
20170902-070001_01_ch.wav,Hylobates_agilis,1335.264,1338.704
20170902-070001_01_ch.wav,Hylobates_agilis,1339.312,1342.096
20170902-070001_01_ch.wav,Hylobates_agilis,1342.784,1343.92
20170902-070001_01_ch.wav,Hylobates_agilis,1345.616,1347.776
20170902-070001_01_ch.wav,Hylobates_agilis,1352.032,1353.488
20170902-070001_01_ch.wav,Hylobates_agilis,1369.152,1369.424
20170902-070001_01_ch.wav,Hylobates_agilis,1373.696,1375.536
20170902-070001_01_ch.wav,Hylobates_agilis,1377.008,1378.24
20170902-070001_01_ch.wav,Hylobates_agilis,1401.184,1401.68
20170902-070001_01_ch.wav,Hylobates_agilis,1402.4,1402.944
20170902-070001_01_ch.wav,Hylobates_agilis,1403.44,1404.752
20170902-070001_01_ch.wav,Hylobates_agilis,1471.968,1472.288
20170902-070001_01_ch.wav,Hylobates_agilis,1478.8,1479.152
20170902-070001_01_ch.wav,Hylobates_agilis,1480.24,1480.576
20170902-070001_01_ch.wav,Hylobates_agilis,1481.824,1488.176
20170902-070001_01_ch.wav,Hylobates_agilis,1490.928,1491.28
20170902-070001_01_ch.wav,Hylobates_agilis,1494.752,1494.992
20170902-070001_01_ch.wav,Hylobates_agilis,1512.928,1513.168
20170902-070001_01_ch.wav,Hylobates_agilis,1517.664,1517.792
20170902-070001_01_ch.wav,Hylobates_agilis,1519.776,1520.224
20170902-070001_01_ch.wav,Hylobates_agilis,1520.992,1521.936
20170902-070001_01_ch.wav,Hylobates_agilis,1522.752,1523.168
20170902-070001_01_ch.wav,Hylobates_agilis,1526.256,1526.448
20170902-070001_01_ch.wav,Hylobates_agilis,1532.912,1533.248
20170902-070001_01_ch.wav,Hylobates_agilis,1589.6,1590.256
20170902-070001_01_ch.wav,Hylobates_agilis,1590.752,1591.152
20170902-070001_01_ch.wav,Hylobates_agilis,1591.408,1592.144
20170902-070001_01_ch.wav,Hylobates_agilis,1592.624,1593.008
20170902-070001_01_ch.wav,Hylobates_agilis,1594.224,1595.12
20170902-070001_01_ch.wav,Hylobates_agilis,1596.288,1596.784
20170902-070001_01_ch.wav,Hylobates_agilis,1597.04,1597.232
20170902-070001_01_ch.wav,Hylobates_agilis,1597.44,1597.552
20170902-070001_01_ch.wav,Hylobates_agilis,1602.304,1603.792
20170902-070001_01_ch.wav,Hylobates_agilis,1604.016,1604.928
20170902-070001_01_ch.wav,Hylobates_agilis,1605.68,1605.968
20170902-070001_01_ch.wav,Hylobates_agilis,1608.544,1608.768
20170902-070001_01_ch.wav,Hylobates_agilis,1616.608,1616.736
20170902-070001_01_ch.wav,Hylobates_agilis,1619.12,1621.904
20170902-070001_01_ch.wav,Hylobates_agilis,1623.184,1625.296
20170902-070001_01_ch.wav,Hylobates_agilis,1625.504,1625.92
20170902-070001_01_ch.wav,Hylobates_agilis,1627.552,1627.728
20170902-070001_01_ch.wav,Hylobates_agilis,1745.008,1745.28
20170902-070001_01_ch.wav,Hylobates_agilis,1747.328,1747.648
20170902-070001_01_ch.wav,Hylobates_agilis,1755.6,1755.888
20170902-070001_01_ch.wav,Hylobates_agilis,1759.984,1760.88
20170902-070001_01_ch.wav,Hylobates_agilis,1765.264,1765.568
20170902-070001_01_ch.wav,Hylobates_agilis,1767.392,1767.712
20170902-070001_01_ch.wav,Hylobates_agilis,1767.952,1768.368
20170902-070001_01_ch.wav,Hylobates_agilis,1771.072,1772.32
20170902-070001_01_ch.wav,Hylobates_agilis,1773.088,1773.488
20170902-070001_01_ch.wav,Hylobates_agilis,1778.976,1780.512
20170902-070001_01_ch.wav,Hylobates_agilis,1780.816,1781.328
20170902-070001_01_ch.wav,Hylobates_agilis,1781.68,1782.128
20170902-070001_01_ch.wav,Hylobates_agilis,1789.776,1790.432
20170902-070001_01_ch.wav,Hylobates_agilis,1790.64,1791.312
20170902-070001_01_ch.wav,Hylobates_agilis,1791.52,1792.0
20170902-070001_01_ch.wav,Hylobates_agilis,1792.528,1792.912
20170902-070001_01_ch.wav,Hylobates_agilis,1793.52,1793.936
20170902-070001_01_ch.wav,Hylobates_agilis,1794.16,1794.336
20170902-070001_01_ch.wav,Hylobates_agilis,1794.992,1795.536
20170902-070001_01_ch.wav,Hylobates_agilis,1796.48,1796.88
20170902-070001_01_ch.wav,Hylobates_agilis,1798.064,1798.416
1788610980371_11.wav,Lonchura_striata,0.4179591836734694,0.470204081632653
1788610980371_11.wav,Lonchura_striata,1.7356916099773243,1.787936507936508
1788610980371_11.wav,Lonchura_striata,2.020136054421769,2.0839909297052155
1788610980371_11.wav,Lonchura_striata,2.182675736961451,2.229115646258504
1788610980371_11.wav,Lonchura_striata,2.316190476190476,2.380045351473923
1788610980371_11.wav,Lonchura_striata,2.478730158730159,2.501950113378685
1788610980371_11.wav,Lonchura_striata,2.6296598639455784,2.658684807256236
1788610980371_11.wav,Lonchura_striata,2.7399546485260773,2.7921995464852607
1788610980371_11.wav,Lonchura_striata,2.8676643990929707,2.9547392290249435
1788610980371_11.wav,Lonchura_striata,3.0360090702947846,3.099863945578232
1788610980371_11.wav,Lonchura_striata,3.163718820861678,3.2333786848072563
1788610980371_11.wav,Lonchura_striata,3.291428571428572,3.3494784580498864
1788610980371_11.wav,Lonchura_striata,3.407528344671202,3.4713832199546486
1788610980371_11.wav,Lonchura_striata,3.517823129251701,3.5874829931972787
1788610980371_11.wav,Lonchura_striata,3.6629478458049887,3.720997732426304
1788610980371_11.wav,Lonchura_striata,3.767437641723356,3.8370975056689343
1788610980371_11.wav,Lonchura_striata,3.8835374149659865,3.976417233560091
1788610980371_11.wav,Lonchura_striata,4.005442176870749,4.208616780045351
1788610980371_11.wav,Lonchura_striata,4.249251700680272,4.423401360544218
1788610980371_11.wav,Lonchura_striata,4.487256235827664,4.609160997732427
1788610980371_11.wav,Lonchura_striata,4.667210884353741,4.690430839002268
1788610980371_11.wav,Lonchura_striata,4.73687074829932,4.760090702947846
1788610980371_11.wav,Lonchura_striata,4.818140589569161,4.876190476190477
1788610980371_11.wav,Lonchura_striata,4.940045351473923,4.963265306122449
1788610980371_11.wav,Lonchura_striata,5.04453514739229,5.12
1788610980371_11.wav,Lonchura_striata,5.16063492063492,5.346394557823129
1788610980371_11.wav,Lonchura_striata,5.38702947845805,5.572789115646258
1788610980371_11.wav,Lonchura_striata,5.613424036281179,5.700498866213152
1788610980371_11.wav,Lonchura_striata,5.746938775510204,5.828208616780046
1788610980371_11.wav,Lonchura_striata,5.851428571428571,6.031383219954648
1788610980371_11.wav,Lonchura_striata,6.0836281179138325,6.22875283446712
1788610980371_11.wav,Lonchura_striata,6.257777777777778,6.524807256235827
1788610980371_11.wav,Lonchura_striata,6.594467120181406,6.704761904761905
1788610980371_11.wav,Lonchura_striata,6.727981859410431,6.745396825396825
1788610980371_11.wav,Lonchura_striata,6.786031746031746,6.995011337868481
1788610980371_11.wav,Lonchura_striata,7.041451247165533,7.10530612244898
1788610980371_11.wav,Lonchura_striata,7.1401360544217685,7.314285714285714
1788610980371_11.wav,Lonchura_striata,7.366530612244898,7.587120181405895
1788610980371_11.wav,Lonchura_striata,7.668390022675737,8.237278911564626
1788610980371_11.wav,Lonchura_striata,8.283718820861678,8.452063492063493
1788610980371_11.wav,Lonchura_striata,8.475283446712018,8.544943310657596
1788610980371_11.wav,Lonchura_striata,8.568163265306122,8.7481179138322
1788610980371_11.wav,Lonchura_striata,8.794557823129251,8.904852607709751
1788610980371_11.wav,Lonchura_striata,8.974512471655329,9.067392290249431
1788610980371_11.wav,Lonchura_striata,9.096417233560093,9.1718820861678
1788610980371_11.wav,Lonchura_striata,9.218321995464851,9.276371882086169
1788610980371_11.wav,Lonchura_striata,9.311201814058958,9.398276643990927
1788610980371_11.wav,Lonchura_striata,9.467936507936509,9.549206349206347
1788610980371_11.wav,Lonchura_striata,9.572426303854876,9.822040816326531
1788610980371_11.wav,Lonchura_striata,9.85687074829932,10.1297052154195
1788610980371_11.wav,Lonchura_striata,10.170340136054422,10.332879818594105
1788610980371_11.wav,Lonchura_striata,10.396734693877551,10.460589569160998
1788610980371_11.wav,Lonchura_striata,10.483809523809525,10.80888888888889
1788610980371_11.wav,Lonchura_striata,10.837913832199549,11.110748299319727
1788610980371_11.wav,Lonchura_striata,11.15718820861678,11.313922902494332
1788610980371_11.wav,Lonchura_striata,11.354557823129252,11.453242630385487
1788610980371_11.wav,Lonchura_striata,11.476462585034014,11.76671201814059
1788610980371_11.wav,Lonchura_striata,11.81315192743764,11.96408163265306
1788610980371_11.wav,Lonchura_striata,11.987301587301587,12.056961451247163
1788610980371_11.wav,Lonchura_striata,12.080181405895692,12.26013605442177
1788610980371_11.wav,Lonchura_striata,12.318185941043083,12.434285714285714
1788610980371_11.wav,Lonchura_striata,12.509750566893423,12.596825396825396
1788610980371_11.wav,Lonchura_striata,12.64907029478458,12.73034013605442
1788610980371_11.wav,Lonchura_striata,12.776780045351474,12.83482993197279
1788610980371_11.wav,Lonchura_striata,12.898684807256236,12.974149659863944
1788610980371_11.wav,Lonchura_striata,13.02639455782313,13.084444444444443
1788610980371_11.wav,Lonchura_striata,13.1134693877551,13.29922902494331
1788610980371_11.wav,Lonchura_striata,13.345668934240363,13.508208616780044
1788610980371_11.wav,Lonchura_striata,13.531428571428572,13.56045351473923
1788610980371_11.wav,Lonchura_striata,13.612698412698412,13.90875283446712
1788610980371_11.wav,Lonchura_striata,13.931972789115646,14.204807256235828
1788610980371_11.wav,Lonchura_striata,14.262857142857143,14.425396825396826
1788610980371_11.wav,Lonchura_striata,14.529886621315192,14.55891156462585
1788610980371_11.wav,Lonchura_striata,14.611156462585036,14.727256235827664
1788610980371_11.wav,Lonchura_striata,14.773696145124717,14.854965986394555
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,1.1253333333333333,1.216
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,1.376,1.7973333333333332
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,1.9413333333333327,2.0906666666666665
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,2.144,2.6506666666666665
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,2.7573333333333334,3.1306666666666665
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,3.2106666666666666,3.285333333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,3.381333333333333,3.445333333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,3.568,4.005333333333334
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,4.112,4.208
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,4.528,4.650666666666667
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,4.976,5.093333333333334
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,5.258666666666667,5.301333333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,5.472,7.552
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,7.781333333333333,8.026666666666667
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,8.138666666666667,8.213333333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,8.485333333333333,8.645333333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,8.730666666666666,8.869333333333334
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,8.928,9.594666666666669
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,9.653333333333334,9.856
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,9.968,10.037333333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,10.106666666666667,10.181333333333331
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,10.256,10.378666666666666
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,10.437333333333331,10.544
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,10.661333333333332,10.789333333333332
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,11.072,11.146666666666668
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,11.424,11.52
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,11.632,11.813333333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,11.909333333333333,12.026666666666667
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,12.192,13.226666666666668
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,13.296,13.450666666666669
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,13.525333333333334,13.696
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,13.754666666666669,15.013333333333334
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,15.066666666666666,15.242666666666668
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,15.370666666666668,15.413333333333334
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,15.568,15.68
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,16.208,16.656
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,16.837333333333333,16.890666666666668
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,17.194666666666667,17.24266666666667
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,17.328,17.36
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,17.589333333333332,17.781333333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,17.850666666666665,17.92
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,18.421333333333333,18.517333333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,19.104,19.28533333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,19.41333333333333,19.44533333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,20.02133333333333,20.090666666666667
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,20.59733333333333,20.714666666666663
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,20.832,20.869333333333334
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,20.933333333333334,21.056
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,21.136,21.20533333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,21.296,21.36533333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,21.450666666666667,21.530666666666665
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,21.914666666666665,22.02133333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,22.474666666666668,22.656
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,22.82133333333333,23.216
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,23.92,24.042666666666666
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,24.250666666666667,24.288
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,24.442666666666668,24.576
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,25.27466666666667,25.33333333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,25.968,26.042666666666666
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,26.586666666666662,26.752
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,26.826666666666668,26.858666666666668
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,26.986666666666668,27.056
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,27.30666666666667,27.754666666666665
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,27.914666666666665,28.005333333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,28.090666666666667,28.16
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,28.997333333333334,29.066666666666663
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,29.264,29.376
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,29.57333333333333,29.60533333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,30.34133333333333,30.46933333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,31.14133333333333,31.2
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,31.258666666666667,31.296
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,31.49333333333333,31.58933333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,32.053333333333335,32.176
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,32.78933333333333,32.90133333333333
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,33.024,33.14666666666667
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,33.648,33.712
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,34.309333333333335,34.36266666666667
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,34.61866666666667,34.688
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,37.306666666666665,37.408
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,37.54666666666667,37.73866666666667
XC858197_-_White-rumped_Munia_-_Lonchura_striata_subsquamicollis.mp3,Lonchura_striata,38.192,38.272
1788610832775_020.wav,Lonchura_striata_domestica,0.7836734693877551,0.8417233560090703
1788610832775_020.wav,Lonchura_striata_domestica,0.9287981859410432,0.9926530612244898
1788610832775_020.wav,Lonchura_striata_domestica,1.073922902494331,1.1551927437641722
1788610832775_020.wav,Lonchura_striata_domestica,1.2190476190476192,1.3003174603174603
1788610832775_020.wav,Lonchura_striata_domestica,1.364172335600907,1.4454421768707484
1788610832775_020.wav,Lonchura_striata_domestica,1.509297052154195,1.596371882086168
1788610832775_020.wav,Lonchura_striata_domestica,1.6602267573696146,1.7414965986394555
1788610832775_020.wav,Lonchura_striata_domestica,1.8575963718820865,1.915646258503401
1788610832775_020.wav,Lonchura_striata_domestica,1.9736961451247168,2.0549659863945577
1788610832775_020.wav,Lonchura_striata_domestica,2.1884807256235828,2.2639455782312927
1788610832775_020.wav,Lonchura_striata_domestica,2.316190476190476,2.403265306122449
1788610832775_020.wav,Lonchura_striata_domestica,2.4961451247165534,2.571609977324263
1788610832775_020.wav,Lonchura_striata_domestica,2.6064399092970523,2.6993197278911563
1788610832775_020.wav,Lonchura_striata_domestica,2.7341496598639456,2.809614512471655
1788610832775_020.wav,Lonchura_striata_domestica,2.8560544217687074,3.0650340136054424
1788610832775_020.wav,Lonchura_striata_domestica,3.1172789115646258,3.314648526077097
1788610832775_020.wav,Lonchura_striata_domestica,3.3494784580498864,3.4133333333333336
1788610832775_020.wav,Lonchura_striata_domestica,3.453968253968254,3.657142857142857
1788610832775_020.wav,Lonchura_striata_domestica,3.715192743764173,3.860317460317461
1788610832775_020.wav,Lonchura_striata_domestica,3.889342403628118,4.08671201814059
1788610832775_020.wav,Lonchura_striata_domestica,4.121541950113379,4.35374149659864
1788610832775_020.wav,Lonchura_striata_domestica,4.429206349206349,4.673015873015873
1788610832775_020.wav,Lonchura_striata_domestica,4.696235827664399,4.77750566893424
1788610832775_020.wav,Lonchura_striata_domestica,4.85297052154195,4.92843537414966
1788610832775_020.wav,Lonchura_striata_domestica,4.992290249433107,5.079365079365079
1788610832775_020.wav,Lonchura_striata_domestica,5.125804988662131,5.2128798185941045
1788610832775_020.wav,Lonchura_striata_domestica,5.253514739229025,5.328979591836735
1788610832775_020.wav,Lonchura_striata_domestica,5.375419501133787,5.584399092970521
1788610832775_020.wav,Lonchura_striata_domestica,5.636643990929705,5.834013605442177
1788610832775_020.wav,Lonchura_striata_domestica,5.863038548752835,6.101043083900227
1788610832775_020.wav,Lonchura_striata_domestica,6.15328798185941,6.397097505668934
1788610832775_020.wav,Lonchura_striata_domestica,6.42031746031746,6.501587301587302
1788610832775_020.wav,Lonchura_striata_domestica,6.565442176870748,6.646712018140589
1788610832775_020.wav,Lonchura_striata_domestica,6.710566893424036,6.797641723356009
1788610832775_020.wav,Lonchura_striata_domestica,6.849886621315193,6.936961451247165
1788610832775_020.wav,Lonchura_striata_domestica,6.977596371882086,7.058866213151927
1788610832775_020.wav,Lonchura_striata_domestica,7.099501133786848,7.308480725623583
1788610832775_020.wav,Lonchura_striata_domestica,7.349115646258503,7.552290249433106
1788610832775_020.wav,Lonchura_striata_domestica,7.581315192743764,7.656780045351474
1788610832775_020.wav,Lonchura_striata_domestica,7.685804988662132,7.772879818594104
1788610832775_020.wav,Lonchura_striata_domestica,7.796099773242631,7.894784580498866
1788610832775_020.wav,Lonchura_striata_domestica,7.9412244897959186,8.086349206349206
1788610832775_020.wav,Lonchura_striata_domestica,8.109569160997733,8.306938775510204
1788610832775_020.wav,Lonchura_striata_domestica,8.341768707482993,8.573968253968253
1788610832775_020.wav,Lonchura_striata_domestica,8.643628117913833,8.881632653061224
1788610832775_020.wav,Lonchura_striata_domestica,8.904852607709751,8.986122448979591
1788610832775_020.wav,Lonchura_striata_domestica,9.049977324263038,9.13124716553288
1788610832775_020.wav,Lonchura_striata_domestica,9.183492063492064,9.270566893424036
1788610832775_020.wav,Lonchura_striata_domestica,9.311201814058958,9.404081632653062
1788610832775_020.wav,Lonchura_striata_domestica,9.438911564625853,9.520181405895691
1788610832775_020.wav,Lonchura_striata_domestica,9.560816326530611,9.769795918367349
